id,Price
300000,92.10960679999992
300001,65.70100129999996
300002,80.9642652
300003,77.54704390000003
300004,85.80510600000001
300005,98.94615730000004
300006,100.51968619999997
300007,77.32310060000003
300008,97.43891689999998
300009,85.52044329999997
300010,81.93086389999999
300011,76.2629561
300012,100.4491963
300013,71.9030697
300014,79.52463509999998
300015,83.45127400000003
300016,83.24008629999999
300017,72.62159240000001
300018,79.46712570000004
300019,69.38859370000002
300020,81.79766800000004
300021,78.89198170000003
300022,86.25937549999998
300023,81.2698223
300024,81.20412120000003
300025,87.00432040000007
300026,65.94602619999998
300027,75.68979200000001
300028,68.59147600000001
300029,66.99259149999997
300030,83.01877630000001
300031,81.7759029
300032,77.07305370000005
300033,65.66772820000001
300034,89.1199897
300035,84.96693849999998
300036,97.56039220000002
300037,83.8862062
300038,76.40182050000004
300039,64.6708175
300040,86.3459423
300041,68.696263
300042,83.1610889
300043,77.36452609999998
300044,87.9811202
300045,69.68427319999999
300046,90.74345289999995
300047,91.52282669999998
300048,88.0355938
300049,69.64005490000001
300050,86.74575899999996
300051,71.61363840000004
300052,88.53097079999996
300053,86.48386820000002
300054,80.90845059999998
300055,79.82623600000005
300056,76.48652530000004
300057,90.59013679999994
300058,81.8182587
300059,84.83998210000003
300060,72.09403309999998
300061,87.55311149999997
300062,91.39711819999997
300063,79.5761363
300064,88.63599360000003
300065,70.05783979999997
300066,72.9730787
300067,86.86213190000004
300068,91.81837660000001
300069,72.3396158
300070,63.158342600000026
300071,75.39244120000006
300072,81.96635630000004
300073,78.8263407
300074,86.92984699999997
300075,75.33485420000002
300076,80.23107660000004
300077,75.90637050000002
300078,98.19896310000001
300079,90.05549149999999
300080,77.65896500000002
300081,84.17120429999999
300082,80.71088470000001
300083,86.01649270000003
300084,72.2745053
300085,76.69509309999998
300086,72.48341239999995
300087,84.34303519999997
300088,81.77592930000003
300089,84.51345659999998
300090,93.95841579999998
300091,90.15403849999998
300092,71.91718560000002
300093,79.9294903
300094,82.19401399999997
300095,92.22874350000004
300096,77.91457239999998
300097,94.53684659999999
300098,76.76045330000001
300099,74.30639120000002
300100,75.64969920000001
300101,85.20139989999996
300102,95.70845850000002
300103,65.56494029999999
300104,95.06703769999996
300105,80.51812890000001
300106,92.95188620000003
300107,92.62520399999995
300108,69.83502779999996
300109,92.52589309999996
300110,82.2680679
300111,86.85943830000001
300112,76.2639119
300113,71.54199509999998
300114,66.11573620000001
300115,65.36477209999998
300116,109.75338469999998
