id,Price
300000,129.7662421026296
300001,135.44274992621126
300002,137.5852598091241
300003,148.61647655093793
300004,148.5207669025112
300005,130.53168582291934
300006,137.12297464849817
300007,148.91987870774614
300008,147.9289607466031
300009,133.27293641146107
300010,148.1700037428519
300011,148.6022456720921
300012,148.65938946114792
300013,148.44469834674425
300014,148.5708006239863
300015,148.91203079144833
300016,133.73558944574899
300017,148.79556670693992
300018,147.65856368212303
300019,148.82958030797784
300020,138.56897685851408
300021,129.96613958724538
300022,148.02122034617486
300023,132.09013602787556
300024,148.54603980198524
300025,148.78295397753817
300026,148.7450363040465
300027,131.05570172353612
300028,148.7127848661101
300029,148.8094528391735
300030,129.4072941568454
300031,148.84691026935423
300032,148.45550904603837
300033,147.74251597815996
300034,148.498560901308
300035,136.504257345763
300036,127.86198815462802
300037,148.11726254984572
300038,142.52747972840655
300039,148.189722731399
300040,147.33688047576618
300041,132.62089035025576
300042,148.60436312376225
300043,148.5485010406978
300044,136.98563894169038
300045,130.77887516290284
300046,148.66150150244886
300047,148.84598384498491
300048,134.66709610334362
300049,148.68445972291968
300050,131.74505700129578
300051,148.63628581448248
300052,134.4473610596882
300053,147.62889935020576
300054,141.55417527917908
300055,130.1578799525732
300056,129.79187042132372
300057,147.4850867503883
300058,134.68813634028425
300059,147.62900778881186
300060,123.50302957663175
300061,134.43985589673167
300062,148.35722181561755
300063,129.1184681398007
300064,145.5605684595431
300065,148.95749208079812
300066,148.37712834582996
300067,123.19326516283212
300068,136.44663179372156
300069,129.95358105863642
300070,148.60815019080854
300071,148.24647655982
300072,129.27503900737273
300073,148.84172831357608
300074,147.58766481631164
300075,148.77575969755443
300076,148.78737753404215
300077,131.30970537592648
300078,132.8103832913828
300079,137.61611886527078
300080,131.62965725033925
300081,148.00891238490215
300082,125.90076394620809
300083,134.45686400564418
300084,147.65908269139103
300085,132.64724880518307
300086,129.213249907168
300087,123.60891304771388
300088,148.99364745590438
300089,148.88560991646014
300090,129.8126534458363
300091,148.5161260628203
300092,122.16877326706883
300093,131.7202377964818
300094,148.1708665945946
300095,146.80143919865012
300096,148.1700037428519
300097,138.15750016357558
300098,134.16359218465308
300099,148.6087902937482
300100,131.023576971646
300101,133.53738744496695
300102,148.61463941166664
300103,136.74026775805407
300104,131.80603166251825
300105,121.64355621226137
300106,127.77484465929545
300107,148.85305691532304
300108,127.55061985142258
300109,125.5319390661854
300110,148.64342918195334
300111,136.527837138927
300112,118.82176511981015
300113,148.02587866959604
300114,147.59133235433706
300115,133.87637071001956
300116,134.37104030347942
300117,148.9667684077288
300118,135.3021659853915
300119,128.89183371688776
300120,128.5554653222417
300121,133.4311264534626
300122,138.33636009306198
300123,128.18716668818988
300124,149.11289368849816
300125,127.82465763671561
300126,148.73522637500506
300127,133.75102666813083
300128,148.85938560951968
300129,131.12813650424303
300130,148.6759292179088
300131,148.212530752926
300132,147.85053303206158
300133,132.26020635173825
300134,129.96613958724538
300135,135.59055530265834
300136,124.29313075689262
300137,131.82860030951994
300138,131.71207575495134
300139,128.63791666026626
300140,147.72524991024022
300141,148.66148470456258
300142,148.59294057186673
300143,132.38795572414028
300144,130.65487269734297
300145,148.289196191456
300146,148.81779607743158
300147,132.74527452827206
300148,148.96536699108285
300149,148.81876990197534
300150,148.43384222729802
300151,126.0902053512348
300152,134.58738868356124
300153,133.04711458307682
300154,125.67918497236288
300155,148.8378888527115
300156,143.5101474214173
300157,148.61088353638516
300158,132.41667385984618
300159,148.41114379887873
300160,139.48847820183005
300161,148.92404660353884
300162,148.6417048763368
300163,132.4572971124344
300164,148.5899436899591
300165,123.38353730978835
300166,147.95929439750952
300167,148.87865815963818
300168,148.42482747356846
300169,148.4622338329312
300170,148.9153411038519
300171,135.95350654805134
300172,126.88627337659092
300173,148.54912734341013
300174,146.52214767325123
300175,147.68388308809432
300176,148.60901651147128
300177,147.61937963105706
300178,124.4405037245682
300179,148.50900405300905
300180,148.44450043564578
300181,148.35424436318314
300182,148.68464742439807
300183,148.0138916688705
300184,119.07448749571411
300185,121.13121282660984
300186,148.5109132014164
300187,148.90635699282623
300188,148.4166045781138
300189,135.50842295105755
300190,149.0195751640354
300191,127.17441544650914
300192,130.07573928530948
300193,128.57620576856655
300194,135.37098497881783
300195,121.91779341087403
300196,132.51600430442377
300197,148.94793757852455
300198,147.5213466736038
300199,131.11264788135472
300200,148.18203502245444
300201,126.52952906277926
300202,148.11662231372864
300203,112.2120340821399
300204,130.59755417808717
300205,147.96132176452463
300206,148.11331375658838
300207,148.67403117426545
300208,133.5660753471221
300209,148.43081868075387
300210,133.9765979592319
300211,126.81444588997061
300212,148.82344197503716
300213,148.76998577232172
300214,134.61666240042553
300215,148.08969117386425
300216,129.00631711036874
300217,132.37478259391517
300218,129.874298957314
300219,148.80872275961391
300220,130.0155444064812
300221,148.0783338812861
300222,134.7233909008026
300223,118.30208423317688
300224,135.8431522549636
300225,148.75181524172905
300226,135.8167305451884
300227,129.1907404334553
300228,148.73685194059337
300229,148.13139650010052
300230,148.49964793107904
300231,148.05036788502045
300232,137.96354603461995
300233,148.58318170410143
300234,148.902757866408
300235,131.78138757226034
300236,131.1421433596768
300237,127.57560929417762
300238,147.87127979537206
300239,148.12608293991093
300240,148.9035989109989
300241,148.5020651857441
300242,148.7844572544495
300243,132.86992551897436
300244,129.62771375742017
300245,148.4243669647384
300246,133.12961168651987
300247,127.40822662989326
300248,133.89899639909288
300249,138.742736483252
300250,148.38714914448963
300251,148.89627879772806
300252,138.4911328236679
300253,144.11758077422814
300254,148.87045422610205
300255,134.35984231396742
300256,129.6822644212235
300257,131.24949513249635
300258,148.89033193692174
300259,132.85546863920544
300260,127.80846681325232
300261,147.77653394339995
300262,148.3142420013812
300263,134.01647853811517
300264,147.99633779260338
300265,134.03857792589417
300266,127.0150413712955
300267,131.54548014863346
300268,148.6538694917379
300269,149.04619729714838
300270,129.1960414710294
300271,147.82422353024728
300272,133.45885139494587
300273,130.9199295648117
300274,148.01969735937183
300275,132.0114407577869
300276,148.7354753469155
300277,147.57126687407742
300278,148.75090892193282
300279,131.06900224449245
300280,128.23595276437283
300281,123.4782981988831
300282,148.8120964374414
300283,148.61492235394874
300284,119.67792200964851
300285,127.60251068206786
300286,134.91731472740773
300287,149.10989716434267
300288,130.0811252692603
300289,129.08936512799468
300290,148.88939354801764
300291,133.75600419471567
300292,123.27377434645645
300293,147.9393878672971
300294,148.95371384965566
300295,148.8168794523069
300296,130.87444697926284
300297,148.4981490885967
300298,127.67137079998774
300299,129.5336077174521
300300,148.93172222752008
300301,128.87167177959603
300302,148.06835652525365
300303,148.7382516438376
300304,125.59673054286559
300305,148.83081103796792
300306,148.94835925530498
300307,147.96259940516546
300308,127.04607588007354
300309,148.58350416158132
300310,134.31309736153264
300311,141.26917791140747
300312,142.80027050464432
300313,133.3438962017589
300314,133.52421501899732
300315,133.75175929485076
300316,149.02024962599958
300317,130.61888540780905
300318,147.82863535138523
300319,135.07399246688126
300320,134.1271995706671
300321,148.40460300527317
300322,148.84003861007804
300323,137.22524809512493
300324,132.92263405420286
300325,148.20385243967974
300326,148.91283097916727
300327,148.72650324976854
300328,128.76238713233005
300329,148.18263191598302
300330,132.79512341515442
300331,127.01665696266095
300332,149.0410077492068
300333,135.29388896005534
300334,148.60016393833564
300335,148.80329542392928
300336,133.7098345378613
300337,148.8763846238793
300338,148.2428438826065
300339,131.16195126079757
300340,131.20259312082015
300341,130.79597537013774
300342,129.11114780776012
300343,148.39942655547344
300344,144.47262177153382
300345,127.85854914204373
300346,129.95773318064022
300347,133.30021123724396
300348,148.6228378377349
300349,137.2917869391083
300350,134.30040733967815
300351,148.4286531934792
300352,133.7550105662756
300353,148.91659621735246
300354,132.86198610664894
300355,126.66537115441508
300356,129.54348481918146
300357,148.2579764762655
300358,148.94407318297547
300359,148.63664611901012
300360,131.07597030544613
300361,137.9367185193197
300362,148.53798850865024
300363,137.9061997432378
300364,132.46097992277413
300365,148.43906471782057
300366,147.74120056545635
300367,128.42425736160777
300368,131.61132445002985
300369,148.14962387793096
300370,147.98882423231237
300371,148.92090171729004
300372,147.59998040868845
300373,131.59926840322703
300374,147.07901308102177
300375,148.29056424088208
300376,148.89732015437485
300377,148.62069748223894
300378,137.71491551449353
300379,132.63690608292453
300380,134.31653654025854
300381,148.47743097843565
300382,124.96616879070125
300383,147.6994141364555
300384,129.6537949939443
300385,133.44056833950333
300386,148.72597661952753
300387,125.85192029916556
300388,148.47705534927402
300389,148.66142568148388
300390,135.24708703786828
300391,148.66112041752996
300392,142.26455636994228
300393,148.111150367971
300394,134.6014162359908
300395,148.39120157574922
300396,128.96983047871655
300397,131.62584437826365
300398,128.1124802790695
300399,128.5002254038955
300400,129.06056798822317
300401,148.386200147064
300402,148.7689347313018
300403,125.84979237611347
300404,128.37018835501374
300405,128.08219660851782
300406,123.71618088660556
300407,127.3942203737238
300408,148.11195537550773
300409,148.6295122947826
300410,135.63024739857332
300411,148.9373250855112
300412,148.39099074007336
300413,148.87046523812768
300414,148.5037147866771
300415,134.43181976651104
300416,148.17037678058844
300417,148.88395365146846
300418,148.8264695474811
300419,108.24272924521078
300420,148.80103626049035
300421,133.1275359424793
300422,137.29987110811092
300423,129.38436814783054
300424,148.1404879486031
300425,148.018631236252
300426,147.65856368212303
300427,148.61819253526028
300428,148.9437259525644
300429,147.09459822174756
300430,133.1368170135304
300431,139.0038829631599
300432,147.16389896282925
300433,133.7156183573065
300434,138.05117135716978
300435,148.39334969009704
300436,130.593413843257
300437,133.79601987820334
300438,129.932626765442
300439,130.98467996405319
300440,133.4301250986865
300441,130.73566645105163
300442,148.80081730760068
300443,137.51884809010656
300444,148.14135973711075
300445,133.6238889098031
300446,148.9588333332643
300447,142.39142140268356
300448,138.0380674495922
300449,123.19256099279585
300450,134.94331148942993
